id,submitted_at,age_group,gender,occupation,region,drives_weekly,drinking_freq,fav_alcohols_arr,nonalc_freq,health_reasons_arr,purchase_intent,price_band,satisfaction_int,free_comment,positive_point,negative_feedback,scene,positive_point_category,positive_point_confidence,negative_feedback_category,negative_feedback_confidence
924,2025-07-07 07:13:13,30s,male,company_employee,kyushu_okinawa,False,monthly,['cocktail' 'wine' 'highball'],sometimes,['low_carb'],unsure,300_349,5,後味の爽やかさが最高で、パーティーにぴったり！炭酸がもう少し強いとなお良いかも。,後味の爽やかさが最高,炭酸の強さを向上させることが望ましい,パーティー,DrinkabilityAftertaste,1.0,MouthfeelCarbonation,0.99
925,2025-07-06 20:53:41,30s,male,other,chubu,False,monthly,['cocktail' 'highball'],sometimes,['none'],def_buy,300_349,5,夕方の一息つく時間にこの香り豊かなクラフトビールは最高の贅沢、炭酸がもう少し控えめだったら完璧だけど、間違いなくリピート決定です！,香りが豊かで最高の贅沢,炭酸の強さを抑えると完璧になる,夕方,Aroma,1.0,MouthfeelCarbonation,0.99
926,2025-07-07 00:14:37,60plus,male,company_employee,kanto,True,daily,['cocktail' 'sake'],sometimes,['none'],unsure,under199,5,夕食時に楽しめるこの価格帯のクラフトビールは驚きの満足感！カクテルや日本酒好きの私でも十分に楽しめる味わいで、毎日の晩酌が豊かになりそうです。炭酸がもう少し強ければ完璧なのですが、このコスパは本当に素晴らしい！,コスパが素晴らしい,炭酸の強さを向上させる必要がある,夕食,PriceValue,0.99,MouthfeelCarbonation,0.99
927,2025-07-07 12:51:56,40s,female,other,chugoku_shikoku,False,weekly,['highball'],weekly,['none'],maybe,250_299,5,カロリーが低いのに味わい深く、夕食のお供にぴったりです！ハイボールが好きな私でも満足できる味わいで、週に一度の楽しみにしたいと思います。この価格帯なら気軽に手に取れるのも嬉しいポイントです。,カロリーが低くても味わい深い,,夕食,CaloriesCarbs,0.9,,0
928,2025-07-07 13:06:24,30s,female,company_employee,kinki,False,monthly,['wine' 'beer' 'chuhai'],weekly,['none'],unsure,250_299,4,仕事の合間に一息つきたい時にぴったりな低カロリーのクラフトビールで、ワインやチューハイも好きな私にとって新しい選択肢になりそうです。ほろ苦さがもう少し控えめだったら完璧なのですが、それでも月に数回のお酒を楽しむ時間に取り入れてみたいと思います。,低カロリーで仕事の合間にぴったり,ほろ苦さを抑えるとより好ましい,仕事の合間,CaloriesCarbs,0.99,Flavor,0.99
929,2025-07-07 03:16:08,20s,female,company_employee,kanto,True,monthly,['cocktail'],first_time,['liver_care'],def_buy,250_299,4,香りが素敵で、お風呂上がりにぴったりのノンアルビールだけど、もう少し炭酸が強いとさらに良いかも！,香りが素敵,炭酸の強さを増すことが望ましい,お風呂上がり,Aroma,1.0,MouthfeelCarbonation,1.0
930,2025-07-06 12:32:12,50s,female,self_employed,kinki,True,daily,['shochu'],weekly,['low_cal' 'low_carb'],no,250_299,5,お風呂上がりに最高！後味がすっきりしてて、糖質控えめなのが嬉しいけど、もう少しお手頃価格だったら毎日飲みたい。,後味がすっきり糖質控えめ,価格をもう少し抑えてほしい,お風呂上がり,DrinkabilityAftertaste,0.9,PriceValue,0.99
931,2025-07-06 13:17:22,30s,female,company_employee,kanto,True,monthly,['beer' 'chuhai'],weekly,['none'],unsure,250_299,3,仕事の合間に飲むのに香りは良かったけど、炭酸がもう少し控えめだと飲みやすいかも。,香りが良い,炭酸の強さを抑えると飲みやすくなる,仕事の合間,Aroma,1.0,MouthfeelCarbonation,0.96
932,2025-07-07 19:10:08,20s,male,other,kanto,True,weekly,['wine' 'beer' 'shochu'],sometimes,['liver_care' 'low_sugar'],no,250_299,3,後味の良さは気に入りましたが、苦みが強めで少し飲みづらく感じました。パーティーシーンで楽しむには個性が強すぎるかもしれません。肝臓のケアや糖質制限をしている身としては、もう少しマイルドな味わいだと嬉しいです。,後味が良い,苦味が強く飲みづらい,パーティー,DrinkabilityAftertaste,1.0,Flavor,0.9
933,2025-07-06 21:46:19,40s,male,homemaker,kanto,True,never,['beer' 'highball'],sometimes,['none'],maybe,200_249,4,香りが特に良く、食事と一緒に楽しめるクラフトビールだと思いました。炭酸がもう少し強いと個人的には好みですが、全体的には満足できる味わいでした。この価格帯であれば時々購入を検討したいと思います。,香りが良い,炭酸の強さを増すことが望ましい,食事,Aroma,1.0,MouthfeelCarbonation,1.0
934,2025-07-07 01:22:21,20s,female,company_employee,chugoku_shikoku,False,weekly,['highball'],first_time,['fitness'],maybe,300_349,4,夕方のリラックスタイムにぴったりな味わいで、ハイボール好きの私でもクラフトビールの奥深さを楽しめました。苦みがもう少し控えめだったら完璧だったかもしれませんが、300円台前半の価格帯なら気軽に試してみたい一品です。,クラフトビールの奥深さを楽しめた,苦味が控えめであれば完璧と評価できます,夕方,BrandImageStory,0.95,Flavor,0.99
935,2025-07-07 08:05:36,40s,female,company_employee,hokkaido_to_hoku,False,weekly,['shochu' 'highball'],weekly,['low_carb' 'doctor_advice'],unsure,250_299,3,炭酸がもう少し強くても良いけど、後味はすっきりしていて食事に合いそう。健康のことを考えると低糖質なのは嬉しいポイントです。,後味がすっきりしている,炭酸の強さが不足している,食事,DrinkabilityAftertaste,0.99,MouthfeelCarbonation,0.99
936,2025-07-06 10:46:28,40s,male,self_employed,kanto,False,daily,['sake' 'cocktail'],first_time,['low_sugar'],maybe,200_249,2,味は悪くないけど、この値段だと日本酒の方が断然いいな。,味がまずくない,価格に対して日本酒の方が優れている,,Flavor,0.99,PriceValue,0.99
937,2025-07-07 09:44:05,40s,female,company_employee,kanto,True,weekly,['beer' 'highball'],weekly,['none'],no,300_349,5,パッケージデザインが素敵で、夕食のお供にぴったりな味わいでした！,パッケージデザインが素敵,,夕食,PackagingDesign,1.0,None,0
938,2025-07-06 16:46:57,30s,male,homemaker,kanto,True,never,['chuhai'],weekly,['low_cal'],def_buy,200_249,4,お風呂上がりに飲むのにぴったりの爽やかな味わいで、カロリーを気にしている私にもうれしい選択肢です。もう少し炭酸が強ければ完璧なのですが、このお値段なら間違いなく購入したいと思います。,爽やかな味わい,炭酸の強さを増やすと更に満足できる,お風呂上がり,Flavor,0.99,MouthfeelCarbonation,1.0
939,2025-07-07 11:45:04,40s,female,company_employee,chugoku_shikoku,False,weekly,['none' 'beer'],first_time,['none'],def_buy,350plus,4,仕事の合間にリフレッシュするのにぴったりの味わいで、特に後味の爽やかさが印象的でした。炭酸がもう少し控えめだと個人的には飲みやすいかなと思いましたが、全体的には大変満足できる一品です。この品質なら350円以上でも購入したいと思います。,後味が爽やか,炭酸の強さを抑えると飲みやすくなる,仕事の合間,DrinkabilityAftertaste,1.0,MouthfeelCarbonation,0.96
940,2025-07-07 12:35:07,40s,male,no_answer,kinki,False,monthly,['beer'],sometimes,['liver_care' 'low_carb'],def_buy,300_349,5,肝臓ケアと糖質制限中でも安心して楽しめる低カロリーなクラフトビールに出会えて大満足です！夕食時に飲むのにぴったりの味わいと香りで、月に一度の贅沢として絶対に購入したいと思いました。価格がもう少し抑えめだと嬉しいですが、この品質なら納得です。,低カロリーで味わいと香りが優れている,価格をさらに抑えることが望まれます,夕食,CaloriesCarbs,0.95,PriceValue,0.99
941,2025-07-06 17:00:20,20s,male,company_employee,kanto,False,daily,['highball' 'cocktail' 'beer'],first_time,['none'],maybe,300_349,5,仕事終わりのリラックスタイムにぴったり！このクラフトビールの味わいは最高で、ハイボールやカクテル好きの俺でも唸るレベル！300円台なら迷わず買いたい！,味わいが最高,,仕事終わり,Flavor,1.0,,1.0
942,2025-07-06 12:33:05,30s,male,student,kyushu_okinawa,True,daily,['wine' 'beer' 'cocktail'],sometimes,['low_carb'],def_buy,200_249,4,後味がすっきりしていて美味しい！パーティーで飲みたいけど、もう少し苦みが抑えめだと最高かも。,後味がすっきりしていて美味しい,苦味がやや強いため抑えることが望ましい,パーティー,DrinkabilityAftertaste,0.99,Flavor,0.99
943,2025-07-06 17:26:04,30s,male,self_employed,hokkaido_to_hoku,False,monthly,['beer' 'wine'],sometimes,['none'],def_buy,200_249,3,スポーツ後に飲むには爽快感があって後味も良かったけど、炭酸がもう少し控えめだと飲みやすいかも。,爽快感があり後味が良い,炭酸の強さを抑えると飲みやすくなる,スポーツ後,DrinkabilityAftertaste,0.99,MouthfeelCarbonation,0.99
944,2025-07-07 15:24:32,60plus,male,company_employee,chugoku_shikoku,False,weekly,['sake'],sometimes,['none'],def_buy,200_249,3,パッケージデザインが印象的で食事と合わせて楽しめそうですが、もう少し苦みが強ければ日本酒好きの私にはさらに満足できたかもしれません。この価格帯なら定期的に購入したいと思います。,パッケージデザインが印象的,苦味が不足している点が改善を要する,食事,PackagingDesign,1.0,Flavor,1.0
945,2025-07-06 16:35:35,20s,female,company_employee,kinki,False,monthly,['beer' 'highball' 'sake'],weekly,['low_sugar'],def_buy,250_299,5,クラフトビールの後味が素晴らしく、お風呂上がりに飲むのにぴったりだと感じました！満足度は最高で、このクオリティなら250〜299円の価格帯でも迷わず購入したいです。炭酸がもう少し強めだとさらに爽快感が増すかなと思いました。,後味が素晴らしい,炭酸の強さを増すことで爽快感が向上すると考えられます,お風呂上がり,DrinkabilityAftertaste,0.99,MouthfeelCarbonation,0.99
946,2025-07-07 02:57:09,40s,male,other,kanto,False,monthly,['sake' 'wine'],first_time,['none'],maybe,350plus,5,香りの豊かさに感動しました！日本酒やワインも好きですが、このクラフトビールの芳醇な香りは格別で、お風呂上がりにゆっくり味わいたくなる逸品です。価格がもう少し手頃になれば定期的に購入したいと思いますが、この品質なら350円以上の価値は十分にあると感じました。,芳醇な香りが格別,価格を手頃にすれば定期購入を検討できる,お風呂上がり,Aroma,1.0,PriceValue,0.99
947,2025-07-07 16:38:29,20s,female,company_employee,kanto,False,monthly,['sake' 'shochu' 'beer'],first_time,['low_carb' 'low_cal'],def_buy,250_299,1,炭酸が弱すぎて全然スッキリ感がない。パッケージは良いけど、お風呂上がりに飲むノンアルとしては物足りなさ過ぎる。,パッケージは良い,炭酸が弱く清涼感が不足している,お風呂上がり,PackagingDesign,0.99,MouthfeelCarbonation,0.99
948,2025-07-07 15:53:12,40s,other,company_employee,overseas,False,daily,['beer' 'chuhai' 'wine'],first_time,['low_sugar'],maybe,200_249,2,後味は良かったけど、全体的に甘すぎる。,後味が良い,甘さが過剰である,,DrinkabilityAftertaste,1.0,Flavor,1.0
949,2025-07-07 02:20:57,60plus,male,company_employee,kanto,False,never,['highball' 'beer'],sometimes,['none'],def_buy,300_349,1,香りは良かったけど、この値段じゃ仕事の休憩に気軽に飲めないな。もう少し安くしてほしい。,香りが良い,価格が高く手軽に飲めない,仕事の休憩,Aroma,1.0,PriceValue,0.95
